,title,price,link
20,"HyperX Solocast - Usb Condenser Gaming Unidirectional Microphone, For Pc, Ps4, And Mac, Tap-To-Mute Sensor, Cardioid Polar Pattern, Gaming, Streaming, Podcasts, Twitch, Youtube, Discord (Hmis1X-Xx-Bk/G, Black)  ","5,791",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxOTM5ODIxNjY4MzY3MTc3OjE3MTk0MTMwMjc6c3BfYXRmX25leHQ6MzAwMTQ3MjcxMTQzOTMyOjowOjo&url=%2FHyperX-SoloCast-Tap-Mute-HMIS1X-XX-BK%2Fdp%2FB08KFL3SFV%2Fref%3Dsr_1_82_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413027%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
21,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Midnight  ","1,47,990",https://www.amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0CX22C1ZW/ref=sr_1_83?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-83
22,"Acer Predator Helios Neo 16 Gaming Laptop 14th Gen Intel Core i7 Processor (Windows 11 Home/16 GB/1 TB SSD/NVIDIA GeForce RTX 4060) PHN16-72 with 40.64 cm (16"") WQXGA Display  ","1,47,999",https://www.amazon.in//Acer-Predator-Processor-Windows-PHN16-72/dp/B0CXPXW4VY/ref=sr_1_84?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-84
23,"HP Victus Gaming Laptop, 13th Gen Intel Core i5-13420H, 4GB RTX 2050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, B&O, Dual speakers (MSO, Silver, 2.37 kg), fa1307TX  ","66,990",https://www.amazon.in//HP-i5-13420H-15-6-inch-speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_85?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-85
24,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","38,990",https://www.amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_8?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.pfQKLxx5fRSjcoGExZQg5KcEyJJLo0qSsfMuwpmqNqz7WiZMW_eo1NReISXz_Dt-1xCxVtN5bToSjjttDid7OgRvAMxBaAngU-u170imolbkQpED63XBr3xU4qwIvxSOqQ-ZHHNK5Mc8d76Sz8B629Wpf1G2VOpRS9RyXWSLrn7O7e6EIgeLMvVhtvBX2HKQXfK3OdMqswXwrV0_uHXC7GtjvZrcZ1if7tTNwp_cHpU.vwDNyLzimiTEHEtifBzN18_OeF4cpuO5-MkifTWf7TM&dib_tag=se&keywords=laptop&qid=1719413014&sprefix=laptop%2Caps%2C243&sr=8-8
25,"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","25,990",https://www.amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CJJCT1PT/ref=sr_1_86?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-86
26,"Lenovo IdeaPad Slim 3 Intel Core i3-1305U 14"" (35.5cm) FHD IPS 300 Nits Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Arctic Grey/1.37Kg), 82X60013IN  ","41,990",https://www.amazon.in//Lenovo-IdeaPad-i3-1305U-35-5cm-82X60013IN/dp/B0CR8Z1VBD/ref=sr_1_87?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-87
27,"HONOR MagicBook X14 Pro 2024, 13th Gen Intel Core i5-13420H (16GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.4Kg), Gray  ","56,990",https://www.amazon.in//MagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint/dp/B0CXLN6D7W/ref=sr_1_88?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-88
28,"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU  ","38,990",https://www.amazon.in//HP-i3-1215U-Graphics-Speakers-dy5008TU/dp/B0BZS88YPT/ref=sr_1_89?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-89
29,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","52,490",https://www.amazon.in//Dell-Vostro-Metal-i5-1235U-35-56Cms/dp/B0BQJ7WR2R/ref=sr_1_90?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-90
30,Acer Nitro 5 Gaming Laptop AMD Ryzenâ„¢ 7 7735HS Octa-Core Processor- (16GB/ 512 GB SSD/NVIDIA GeForce RTX 3050 4GB Graphics/Windows 11 Home) AN515-47 with 39.6 Cm (15.6 Inch) IPS Display  ,"69,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxOTM5ODIxNjY4MzY3MTc3OjE3MTk0MTMwMjc6c3BfbXRmOjMwMDIyMTg0MDE0MzMzMjo6MDo6&url=%2FAcer-Octa-Core-Processor-Graphics-AN515-47%2Fdp%2FB0C1BGCPX9%2Fref%3Dsr_1_91_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413027%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
31,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxOTM5ODIxNjY4MzY3MTc3OjE3MTk0MTMwMjc6c3BfbXRmOjMwMDIxODY4NTYzNzEzMjo6MDo6&url=%2FChuwi-HeroBook-Plus-Processor-Graphics%2Fdp%2FB0CP98RG6F%2Fref%3Dsr_1_92_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413027%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
32,"HP OMEN Gaming Laptop, Intel Core i7-13700HX, 6GB RTX 3050 GPU, 16.1-inch (40.9 cm), 95W TGP, FHD, IPS, 165Hz, 300 nits, 16GB DDR5, 512GB SSD, RGB Backlit KB, B&O (MSO, Black, 2.32 kg), wf0179TX  ","97,990",https://www.amazon.in//HP-i7-13700HX-16-1-inch-Backlit-wf0179TX/dp/B0CTMCZ5L4/ref=sr_1_93?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-93
33,"Lenovo ThinkBook 16 Intel 13th Gen Core i3 16"" (40.64cm) WUXGA 300 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Win 11 Home/Office 2021/Arctic Grey/1.7 Kg), 21KHA0J5IN  ","38,990",https://www.amazon.in//Lenovo-ThinkBook-40-64cm-Antiglare-21KHA0J5IN/dp/B0CZ7CBQXP/ref=sr_1_94?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-94
34,"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (8GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ","41,990",https://www.amazon.in//MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB2NWD/ref=sr_1_95?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-95
35,"Acer One 14 Business Laptop AMD Ryzen 3 3250U Processor (8GB RAM/256GB SSD/AMD Radeon Graphics/Windows 11 Home) Z2-493 with 35.56 cm (14.0"") HD Display  ","23,990",https://www.amazon.in//Acer-Business-Processor-Graphics-Z2-493/dp/B0B42QJMJP/ref=sr_1_9?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.pfQKLxx5fRSjcoGExZQg5KcEyJJLo0qSsfMuwpmqNqz7WiZMW_eo1NReISXz_Dt-1xCxVtN5bToSjjttDid7OgRvAMxBaAngU-u170imolbkQpED63XBr3xU4qwIvxSOqQ-ZHHNK5Mc8d76Sz8B629Wpf1G2VOpRS9RyXWSLrn7O7e6EIgeLMvVhtvBX2HKQXfK3OdMqswXwrV0_uHXC7GtjvZrcZ1if7tTNwp_cHpU.vwDNyLzimiTEHEtifBzN18_OeF4cpuO5-MkifTWf7TM&dib_tag=se&keywords=laptop&qid=1719413014&sprefix=laptop%2Caps%2C243&sr=8-9
36,"ASUS Vivobook Go 14 (2023), AMD Ryzen 3 7320U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Grey Green/1.38 kg), E1404FA-NK323WS  ","33,990",https://www.amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK323WS/dp/B0C7HDXQ1C/ref=sr_1_96?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-96
37,"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+, Thin & Light Laptop (16GB/1TB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg), X1605VA-MB956WS  ","89,990",https://www.amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB956WS/dp/B0CHMWDN6Z/ref=sr_1_97?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-97
38,"realme Book(Slim) Evo Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) RMNB1002 Thin and Light Laptop (14 inch, Real Gray, 1.38 kg, with MS Office) - Free upgrade to Windows 11 Home  ","41,490",https://www.amazon.in//realme-Book-Slim-Core-1135G7/dp/B0D1FYG83R/ref=sr_1_98?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-98
39,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","59,990",https://www.amazon.in//Acer-Graphics-Win11Home-A515-58GM-Fingerprint/dp/B0D1G7B66L/ref=sr_1_99?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-99
40,"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-612IN  ","35,680",https://www.amazon.in//MSI-i3-1215U-Windows-Graphics-B12M-612IN/dp/B0C9JFKHP2/ref=sr_1_100?crid=ZMI68NQ42PUE&dib=eyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw&dib_tag=se&keywords=laptop&qid=1719413027&sprefix=laptop%2Caps%2C243&sr=8-100
41,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.6"" (39.6cm) FHD 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN  ","58,500",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxOTM5ODIxNjY4MzY3MTc3OjE3MTk0MTMwMjc6c3BfYnRmOjMwMDEwMzQ5ODU4NjIzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-13420H-Warranty-83EM0026IN%2Fdp%2FB0CNVH6Z24%2Fref%3Dsr_1_101_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413027%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
42,"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ","48,490",https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxOTM5ODIxNjY4MzY3MTc3OjE3MTk0MTMwMjc6c3BfYnRmOjMwMDA2MTc0MTQyMzkzMjo6MDo6&url=%2FLenovo-1920x1080-Antiglare-300Nits-82TW001DIH%2Fdp%2FB0CH8D6F4N%2Fref%3Dsr_1_102_sspa%3Fcrid%3DZMI68NQ42PUE%26dib%3DeyJ2IjoiMSJ9.scUJJ5rgDLY3_JAYwRyWmFS3iOljt5tZLip2RDe4NIzJ_go5Dqgn-G5YO5zjBdqo9APleYFupMGuhdH8dhgj5ebnMlB05Pz6_xv2odaZ-CK1eLuxHg-6qreSVGgl_zekJmijilgSa6Yh-em6MVCbbOQy88MAhln_yXYLRcN8sRDk47_uT57OZKS-MzQShvnL1pNy-0TPgV-KEsVAZcxe7yl5q1PG7bE3MXo0JD8NJFM.AvBd3gLld7s2y4doUX4rhIMmNBzBxwGkdruKxt76oiw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719413027%26sprefix%3Dlaptop%252Caps%252C243%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
